ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90744-1337,LOS ANGELES,7421004026.0,2012.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,62134.0,1987.0,33552.0,1987,95686.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,95686.0,7000.0,88686.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20127421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1430,LOS ANGELES,7421008027.0,2009.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,86249.0,2001.0,48556.0,2001,134805.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,134805.0,0.0,134805.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20097421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1345,LOS ANGELES,7421008010.0,2014.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,20090824.0,36730.0,1978.0,89877.0,1978,126607.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,126607.0,7000.0,119607.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20147421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1430,LOS ANGELES,7421008027.0,2014.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,90601.0,2001.0,51005.0,2001,141606.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,141606.0,0.0,141606.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20147421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1337,LOS ANGELES,7421004026.0,2010.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,60461.0,1987.0,32650.0,1987,93111.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,93111.0,7000.0,86111.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20107421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1346,LOS ANGELES,7421006023.0,2009.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20040512.0,126094.0,2004.0,72893.0,2004,198987.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,198987.0,7000.0,191987.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20097421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90026,LOS ANGELES,7421008027.0,2007.0,400.0,7421-008-027,1639 AVALON ST  LOS ANGELES CA  90026,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,82900.0,2001.0,46671.0,2001,129571.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,129571.0,0.0,129571.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, , ,AVALON ST, ,LOS ANGELES CA,90026.0,20077421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1345,LOS ANGELES,7421008010.0,2013.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,20090824.0,36564.0,1978.0,89471.0,1978,126035.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,126035.0,7000.0,119035.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20137421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1337,LOS ANGELES,7421004026.0,2015.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,64934.0,1987.0,35064.0,1987,99998.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,99998.0,7000.0,92998.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20157421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1346,LOS ANGELES,7421006023.0,2014.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20100222.0,132459.0,2004.0,76572.0,2004,209031.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,209031.0,7000.0,202031.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20147421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1345,LOS ANGELES,7421008010.0,2007.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,19770819.0,33610.0,1978.0,82238.0,1978,115848.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,115848.0,7000.0,108848.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20077421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1430,LOS ANGELES,7421008027.0,2010.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,86044.0,2001.0,48440.0,2001,134484.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,134484.0,0.0,134484.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20107421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1430,LOS ANGELES,7421008027.0,2015.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,92411.0,2001.0,52024.0,2001,144435.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,144435.0,0.0,144435.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20157421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1337,LOS ANGELES,7421004026.0,2006.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,19861119.0,57110.0,1987.0,30842.0,1987,87952.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,87952.0,7000.0,80952.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20067421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1337,LOS ANGELES,7421004026.0,2011.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,60916.0,1987.0,32895.0,1987,93811.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,93811.0,7000.0,86811.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20117421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1346,LOS ANGELES,7421006023.0,2013.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20100222.0,131861.0,2004.0,76226.0,2004,208087.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,208087.0,7000.0,201087.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20137421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744-1345,LOS ANGELES,7421008010.0,2008.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,19770819.0,34282.0,1978.0,83882.0,1978,118164.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,118164.0,7000.0,111164.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20087421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1337,LOS ANGELES,7421004026.0,2014.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,63663.0,1987.0,34378.0,1987,98041.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,98041.0,7000.0,91041.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20147421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1345,LOS ANGELES,7421008010.0,2012.0,400.0,7421-008-010,1630 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1966.0,1966.0,1875.0,4.0,2.0,1.0,20090824.0,35848.0,1978.0,87717.0,1978,123565.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,123565.0,7000.0,116565.0, ,10,10130.0,TRACT # 1464 LOT   94,1630.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20127421008010.0,33.79626756,-118.26465195,"(33.79626756, -118.26465195)"
90744-1346,LOS ANGELES,7421006023.0,2010.0,400.0,7421-006-023,1737 N MARINE AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1326.0,3.0,2.0,1.0,20040512.0,125795.0,2004.0,72720.0,2004,198515.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,198515.0,7000.0,191515.0, ,10,10130.0,TRACT # 1419 LOT   24,1737.0, ,N,MARINE AVE, ,LOS ANGELES CA,90744.0,20107421006023.0,33.7985211,-118.26551811,"(33.7985211, -118.26551811)"
90744,LOS ANGELES,7421008027.0,2006.0,400.0,7421-008-027,1639 N AVALON BLVD  LOS ANGELES CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,81275.0,2001.0,45756.0,2001,127031.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,127031.0,0.0,127031.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,LOS ANGELES CA,90744.0,20067421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-1337,LOS ANGELES,7421004026.0,2007.0,400.0,7421-004-026,1747 ISLAND AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1332.0,3.0,2.0,1.0,20060330.0,58252.0,1987.0,31458.0,1987,89710.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,89710.0,7000.0,82710.0, ,10,10130.0,TR=3609*POR OF LOTS 12 AND LOT   13 BLK    C,1747.0, , ,ISLAND AVE, ,LOS ANGELES CA,90744.0,20077421004026.0,33.79869613,-118.26784789,"(33.79869613, -118.26784789)"
90744-1430,LOS ANGELES,7421008027.0,2011.0,400.0,7421-008-027,1639 N AVALON BLVD  WILMINGTON CA  90744,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,2.0,1910.0,1961.0,1252.0,2.0,3.0,2.0,20010615.0,86691.0,2001.0,48804.0,2001,135495.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,135495.0,0.0,135495.0, ,26,26630.0,TRACT # 1464 EX OF ST LOT  161,1639.0, ,N,AVALON BLVD, ,WILMINGTON CA,90744.0,20117421008027.0,33.796521999999996,-118.26412625,"(33.796522, -118.26412625)"
90744-2043,LOS ANGELES,7421017022.0,2007.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,162895.0,1991.0,126544.0,1991,289439.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,289439.0,7000.0,282439.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20077421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744-2043,LOS ANGELES,7421017022.0,2013.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,177227.0,1991.0,137676.0,1991,314903.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,314903.0,7000.0,307903.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20137421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744-2049,LOS ANGELES,7421019003.0,2009.0,400.0,7421-019-003,307 W SANDISON ST  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,20070402.0,20921.0,1975.0,33140.0,1975,54061.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,54061.0,7000.0,47061.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,WILMINGTON CA,90744.0,20097421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2035,LOS ANGELES,7421019030.0,2011.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,22370.0,1975.0,62576.0,1975,84946.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,84946.0,7000.0,77946.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20117421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2035,LOS ANGELES,7421019030.0,2006.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20011115.0,20974.0,1975.0,58668.0,1975,79642.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,79642.0,7000.0,72642.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20067421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2049,LOS ANGELES,7421019003.0,2014.0,400.0,7421-019-003,307 W SANDISON ST  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,20070402.0,21975.0,1975.0,34811.0,1975,56786.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,56786.0,7000.0,49786.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,WILMINGTON CA,90744.0,20147421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2035,LOS ANGELES,7421019030.0,2014.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,23378.0,1975.0,65398.0,1975,88776.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,88776.0,7000.0,81776.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20147421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2035,LOS ANGELES,7421019030.0,2007.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,21393.0,1975.0,59841.0,1975,81234.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,81234.0,7000.0,74234.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20077421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2043,LOS ANGELES,7421017022.0,2012.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,173752.0,1991.0,134977.0,1991,308729.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,308729.0,7000.0,301729.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20127421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744-2049,LOS ANGELES,7421019003.0,2010.0,400.0,7421-019-003,307 W SANDISON ST  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,20070402.0,20871.0,1975.0,33061.0,1975,53932.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,53932.0,7000.0,46932.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,WILMINGTON CA,90744.0,20107421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2035,LOS ANGELES,7421019030.0,2012.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,22817.0,1975.0,63827.0,1975,86644.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,86644.0,7000.0,79644.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20127421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2043,LOS ANGELES,7421017022.0,2008.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,166152.0,1991.0,129074.0,1991,295226.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,295226.0,7000.0,288226.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20087421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744-2049,LOS ANGELES,7421019003.0,2013.0,400.0,7421-019-003,307 W SANDISON ST  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,20070402.0,21876.0,1975.0,34654.0,1975,56530.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,56530.0,7000.0,49530.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,WILMINGTON CA,90744.0,20137421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2035,LOS ANGELES,7421019030.0,2013.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,23273.0,1975.0,65103.0,1975,88376.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,88376.0,7000.0,81376.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20137421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2043,LOS ANGELES,7421017022.0,2011.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,170346.0,1991.0,132331.0,1991,302677.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,302677.0,7000.0,295677.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20117421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744-2035,LOS ANGELES,7421019030.0,2009.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,22256.0,1975.0,62257.0,1975,84513.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,84513.0,7000.0,77513.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20097421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2049,LOS ANGELES,7421019003.0,2007.0,400.0,7421-019-003,307 W SANDISON ST  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,20060920.0,20109.0,1975.0,31854.0,1975,51963.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,51963.0,7000.0,44963.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,WILMINGTON CA,90744.0,20077421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2035,LOS ANGELES,7421019030.0,2008.0,400.0,7421-019-030,1517 N FRIES AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1963.0,1912.0,4.0,2.0,1.0,20060922.0,21820.0,1975.0,61037.0,1975,82857.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,82857.0,7000.0,75857.0, ,10,10130.0,TRACT # 17463 E 144.08 FT OF LOT   36,1517.0, ,N,FRIES AVE, ,LOS ANGELES CA,90744.0,20087421019030.0,33.79372799,-118.26627782,"(33.79372799, -118.26627782)"
90744-2043,LOS ANGELES,7421017022.0,2009.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,169475.0,1991.0,131655.0,1991,301130.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,301130.0,7000.0,294130.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20097421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744,LOS ANGELES,7421019003.0,2006.0,400.0,7421-019-003,307 W SANDISON ST  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,19760405.0,19715.0,1975.0,31230.0,1975,50945.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,50945.0,7000.0,43945.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,LOS ANGELES CA,90744.0,20067421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2043,LOS ANGELES,7421017022.0,2015.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,181588.0,1991.0,141064.0,1991,322652.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,322652.0,7000.0,315652.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20157421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
90744-2049,LOS ANGELES,7421019003.0,2012.0,400.0,7421-019-003,307 W SANDISON ST  WILMINGTON CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1315.0,3.0,1.0,1.0,20070402.0,21448.0,1975.0,33975.0,1975,55423.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,55423.0,7000.0,48423.0, ,10,10130.0,TRACT # 17463 W 53 FT OF LOT   10,307.0, ,W,SANDISON ST, ,WILMINGTON CA,90744.0,20127421019003.0,33.79336662,-118.26628158,"(33.79336662, -118.26628158)"
90744-2043,LOS ANGELES,7421017022.0,2010.0,400.0,7421-017-022,1533 LAGOON AVE  LOS ANGELES CA  90744,SFR,0100,Residential,Single Family Residence, , ,1.0,1968.0,1968.0,1693.0,3.0,2.0,1.0,19910125.0,169073.0,1991.0,131342.0,1991,300415.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,300415.0,7000.0,293415.0, ,10,10130.0,TRACT # 3609 LOT   22 BLK    H,1533.0, , ,LAGOON AVE, ,LOS ANGELES CA,90744.0,20107421017022.0,33.79401648,-118.26839221,"(33.79401648, -118.26839221)"
